0.24983548,0.26022658,0.23995423,0.23737228,0.31718478,NaN,NaN,0.19796477,0.2712858,0.26716012,0.22705469,0.22784673,0.25749046,NaN,0.28795034,0.21882631,NaN,0.2763009,NaN,NaN,0.2414712,0.2467521,NaN,NaN,NaN,NaN,0.32965204,0.24253638,0.21029776,0.21029776,NaN,0.3825403,0.2803458,0.326408,0.3806723,0.41883913,0.3710736,0.3929124,0.42053002,0.4156786,0.40236428,0.4039887,0.4039887,0.3843633,0.34049323,0.28417006,0.28270832,0.2824351,0.3043596,0.31983152,0.28089494,0.4012203,0.3588805,0.5682516,0.8807383,1.3467093,1.5138662,1.57154,0.96070415,1.3227116,NaN,NaN,NaN,1.7608843,1.2583675,0.8885797,1.2009089,1.8884999,1.3787405,0.8530304,NaN,1.7885184,1.9916481,NaN,NaN,NaN,3.57911,4.020173,4.3984737,4.9868956,6.4030967,7.0007706,6.108164,4.879372,4.4647665,5.90828,5.8570347,6.139104,8.551788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.24995698,0.2396788,0.23927824,0.20762008,0.22466274,NaN,0.22824049,0.25879052,0.23771217,0.22868429,0.22633766,0.24214582,NaN,0.20985037,0.2151956,0.2300708,NaN,0.21066076,NaN,0.20950556,0.2645405,0.26983753,0.24440426,0.28621534,NaN,NaN,0.34093937,0.31527364,NaN,0.2140283,0.3434618,0.6241307,NaN,0.31552002,0.3825993,0.40733686,0.42690003,0.42660528,0.42888016,0.41870415,0.4132073,0.40870368,0.3907968,0.38816053,0.32006034,0.26293144,0.28417006,0.33721665,0.29477748,0.24546658,0.313374,0.32846034,0.24643707,0.24815078,0.40878192,0.52789587,0.63141507,0.72858757,0.76238376,1.1098789,NaN,NaN,1.6613932,1.7620245,1.0417377,1.3527659,1.2327414,1.4149765,1.8930643,NaN,NaN,1.8482635,2.5344691,2.534846,2.6113012,2.6171148,2.888864,3.4930236,4.214033,4.2147956,6.0190444,8.646545,7.3106837,6.5467834,6.494241,6.568978,7.3904095,9.086156,12.060487,6.590185,NaN,15.491776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.23524603,0.20598508,0.19308585,0.19936551,0.16917899,0.232886,0.21424645,0.1979947,0.20883773,0.21703301,0.21825169,NaN,NaN,0.21049131,0.20420155,0.19827266,0.24635889,0.19925596,0.16917899,NaN,0.25472093,0.2801232,0.25382492,0.2295661,0.34310976,NaN,NaN,NaN,0.26805735,0.26811826,0.24329427,0.54642785,NaN,0.4237296,0.37497345,0.40236428,0.40503174,0.400811,0.41467494,0.4057504,0.3956128,0.3850453,0.40268862,0.3949121,0.38766038,0.35130697,0.35592303,0.35630426,0.25986832,0.25920385,0.3517177,0.30348384,0.23931374,0.23127542,0.31398064,0.47839874,0.37121353,0.6345264,0.38208297,0.5020967,NaN,NaN,3.1986604,2.1080878,1.6704304,NaN,2.0403812,1.4370779,1.1061587,1.6542432,NaN,NaN,NaN,2.3012333,2.4341948,2.771969,3.146283,4.005204,4.6251607,5.6471395,8.50493,10.121604,11.364636,7.114037,7.40786,7.4843783,7.595409,8.364689,10.7667675,8.468793,NaN,17.542622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.21678688,0.19856389,0.2176245,0.20594063,0.20882772,0.22075479,0.20838916,0.22166196,0.25254476,0.23799665,0.22383668,0.22874291,NaN,0.24883895,0.22351971,0.23408064,0.19308953,0.20208044,NaN,NaN,0.21544346,0.24860813,0.25699964,0.2623706,0.41883913,NaN,0.18862122,0.28298798,0.25995123,0.26425397,0.35793632,0.1819041,0.36891738,0.28621534,0.33793637,0.40982497,0.41015536,0.43880817,0.43005678,0.41634902,0.415143,0.3926908,0.37439784,0.35712963,0.3698997,0.37572762,0.3718893,0.31294593,0.26934874,0.25608635,0.31425455,0.34415802,0.27145684,0.26570025,0.25922883,0.24759153,0.4539864,0.5720155,0.4869062,0.53001046,NaN,NaN,NaN,2.189192,1.8139657,1.4881845,2.010352,1.9083711,1.336547,NaN,1.2430488,1.7648962,1.8912128,2.2490942,2.7386744,2.8663077,3.0336099,3.6554396,4.332219,4.933934,7.2959123,9.099371,NaN,NaN,11.560913,9.852713,7.4285,9.897287,9.927569,18.42457,18.273048,16.18557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.18808052,0.19145092,0.2153053,0.19674225,0.19731636,0.20982522,0.19327049,0.19593471,NaN,0.31229368,0.21029776,0.22485356,0.2212278,0.26213548,0.2323662,NaN,0.23346838,0.2327075,0.21759461,0.20272118,NaN,0.27016252,0.24326907,0.25236765,NaN,NaN,0.23565869,0.26558957,0.2628467,0.2635936,NaN,NaN,0.32889736,0.31365275,0.3600324,0.40457508,0.43972847,0.44586548,0.4376076,0.4405087,0.42019132,0.41055214,0.37175235,0.36463198,0.35851365,0.36918503,0.3246318,0.27308103,0.23750292,0.2336285,0.2616633,0.32306606,0.34978166,0.33835986,0.2297814,0.20140812,0.33354127,0.3750997,0.3054407,0.29493243,NaN,NaN,NaN,NaN,1.5442961,0.8990278,1.3184845,1.3289446,1.3792168,NaN,NaN,NaN,NaN,2.2550159,2.3979006,2.795527,2.865384,3.2293591,3.7304268,4.399766,5.2108717,7.8009562,10.792781,7.021933,NaN,9.526739,9.0966215,8.832041,10.356219,NaN,NaN,27.106339,36.89174,53.986286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.18833645,0.21609548,0.22310393,0.2431234,0.22071509,0.2082321,0.1920667,0.19198215,0.19783095,0.20107023,0.2025012,0.20093428,0.19790995,0.2069834,0.21264185,0.20701155,0.19983877,0.38318956,NaN,NaN,0.25813866,0.24115829,0.2670794,NaN,0.22714293,0.24317783,0.2466116,0.25834796,0.23428793,0.24080807,0.26619312,0.23424198,0.26048413,0.27431542,0.345134,0.36539674,0.41655037,0.4531093,0.45347455,0.45106924,0.40340313,0.43158427,0.3825711,0.3659271,0.35238436,0.35759038,0.27613398,0.28799674,0.26548088,0.24338803,0.247871,0.23060548,0.25254336,0.22032543,0.23952825,0.19865991,0.23903015,0.259418,NaN,NaN,NaN,NaN,NaN,NaN,0.9248403,0.775825,NaN,NaN,NaN,NaN,NaN,2.8326535,2.9099329,2.7439911,2.9330184,2.8925278,2.842453,3.0063808,2.8774736,3.1962218,3.7406611,4.754396,5.9539223,8.175538,10.436852,40.392357,8.873837,8.7720995,9.476336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.22541788,0.24572322,0.23508023,0.24832438,0.22004914,0.21804687,0.21605194,0.22132431,0.21087307,0.22702856,0.21285507,0.2805637,0.22231752,0.21342245,0.20433947,0.19737694,0.20651221,0.19558637,NaN,0.21901932,0.24655624,0.2184926,0.1786358,NaN,0.18862122,0.23414712,0.23619899,0.23654993,0.2224261,0.22411661,0.24033745,0.25453573,0.2650587,0.2753785,0.37560654,0.42584968,0.40411893,0.41400716,0.4197852,0.4185692,0.4177605,0.423836,0.41462162,0.36071596,0.34882465,0.35389966,0.32114536,0.3484875,0.29475847,0.24051233,0.22457677,0.24480073,0.18893701,0.23496778,0.19856389,NaN,NaN,0.19916481,0.18482132,0.20089486,0.3984532,0.49233103,NaN,NaN,NaN,0.6753655,1.1786668,1.7540255,1.9916481,2.3981564,NaN,2.8104017,3.2547653,3.1843162,3.0305035,2.806981,2.5870366,2.925718,3.2739015,2.98415,3.1741488,3.667241,4.6821594,6.203952,6.8656945,13.678032,9.5457325,10.716712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.21160516,0.2635204,0.26015753,0.24005732,0.22259794,0.2449635,0.22574097,0.21980882,0.22239703,0.23749422,0.22928068,0.24958667,0.24953268,0.22801891,0.22906429,0.2875156,0.38150132,NaN,NaN,0.22753191,0.24074501,0.23086579,0.20430216,0.18474776,NaN,NaN,0.2238982,0.22310674,0.2367311,0.25258267,0.26012626,0.2664292,0.26728934,0.25565985,0.31189358,0.38709852,0.39727396,0.42633036,0.40016556,0.36746362,0.42080122,0.41462958,0.48991787,0.36870936,0.3355902,0.32526022,0.32047322,0.28858247,0.25723988,0.22758459,0.21599537,0.21806334,0.20280871,0.21434574,0.2413226,NaN,0.22019695,0.2369583,0.27573162,0.40957737,0.4716891,0.5036162,0.5231512,NaN,NaN,0.9232159,0.99526274,1.3344741,1.8940178,2.1724944,NaN,2.43789,3.4427505,3.6423554,3.7164342,3.1092787,3.1186807,2.774052,3.5195868,3.26284,3.4919026,3.8063388,4.1138005,4.7131996,5.5273843,10.17653,10.383264,18.413687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.22683427,0.21157254,0.20808983,0.23465642,0.24622038,0.21951784,0.20894903,0.35417065,NaN,NaN,0.23370498,0.22195385,0.2780318,0.21587792,0.2360163,0.21029776,0.21138996,0.18523222,0.21740541,0.22979115,0.24189231,0.23202208,0.22357915,0.21439242,0.2056889,NaN,0.22445711,0.23663296,0.24723765,0.24052021,0.2471978,0.26158047,0.2890242,0.3130333,0.416819,0.43437544,0.42107257,0.41688618,0.4000366,0.38554204,0.3728924,0.38175502,0.36363316,0.33442122,0.2735571,0.26572925,0.27381507,0.29313567,0.30712423,NaN,0.1986139,0.20537466,0.2088465,0.19412278,0.2323495,NaN,0.21806334,0.20295468,0.26018998,0.35059384,0.2987759,0.26574308,0.34128296,0.56126344,0.7841686,1.002357,1.0965103,1.2683191,1.2268286,1.5238329,2.4694893,NaN,3.2513294,3.6406314,3.53416,3.2489133,3.3540096,2.8322704,3.0282505,3.1973166,3.741264,4.8153143,5.694893,6.268146,6.4101453,NaN,NaN,NaN,27.90418,45.398643,NaN,NaN,NaN,24.31234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.22491966,0.20365092,0.22128499,0.232789,0.22081177,0.214232,0.2224896,0.16714643,NaN,NaN,0.22611569,0.2750539,0.34052753,0.19558637,NaN,NaN,NaN,NaN,0.28276736,0.24907231,0.23937802,0.24086145,0.23344736,0.23237541,0.19558637,NaN,NaN,0.23579165,0.24377708,0.23572832,0.2634173,0.25315532,0.27294835,0.30847597,0.39319742,0.3480385,0.30397275,0.31300598,0.37283233,0.38306466,0.37073523,0.37864542,0.35130697,0.3213289,NaN,0.31262338,0.2921195,0.23620369,0.23681295,0.29499608,0.18720166,0.2119725,0.21169192,0.23186243,0.18322812,NaN,0.22259106,0.23446062,0.2319802,0.22051999,0.23587917,0.25544348,0.23158705,0.3119631,0.47464868,1.0400298,1.1475524,1.3966718,1.3907179,1.4163842,2.2458758,2.4087152,2.6619313,3.3755448,3.2511632,3.2110846,2.2228665,2.0771887,3.428409,3.4601154,3.7752914,4.6169686,5.59122,6.612527,7.2444267,NaN,NaN,NaN,NaN,NaN,32.731102,34.310974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.24157262,0.24309471,0.22713402,0.19673254,0.19292633,0.19144256,0.1992076,0.18254955,0.19558637,NaN,0.23875515,NaN,0.19135498,0.20199504,0.27854437,0.18635507,0.18862122,0.19554135,NaN,0.26108196,0.23534557,0.24604023,0.23298694,0.22191265,0.21285506,NaN,NaN,0.24020244,0.23631653,0.2369392,0.26552367,0.25452963,0.25603184,0.28943917,0.27006048,0.28573143,0.26651508,0.24889022,0.2943777,0.3367279,0.36516124,0.36699015,0.34236407,0.33065784,0.33693695,0.274928,0.2569341,0.26862556,0.2431234,0.22611569,0.2075202,0.21726283,0.22078624,0.21266831,0.19890228,NaN,0.21029775,0.25088522,0.17953773,0.24966957,0.26670843,0.34143874,0.28529018,0.34693962,0.42911783,0.7177536,1.0779696,1.0774264,1.0661176,1.1526495,1.6104654,2.1196425,2.1979218,NaN,2.584356,2.1382864,1.499246,NaN,3.1666489,3.6883147,3.7466946,4.0735564,4.8254137,5.9075656,7.7771654,10.914267,10.18296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.23287179,0.22742772,0.20712641,0.20011394,0.20956354,0.20306754,0.1884644,0.2122841,0.20734029,0.2306838,0.26716012,NaN,NaN,0.18074955,NaN,0.3058893,0.21029776,NaN,0.22075956,0.22280137,0.23934405,0.24115026,0.23841242,0.23097484,0.27243197,NaN,NaN,0.2293033,0.26786298,0.24075814,0.21029776,0.29266223,0.25768766,0.25290123,0.26518688,0.2710197,0.26170546,0.27595603,0.2706705,0.2975266,0.3232744,0.3682343,0.33923346,0.3028481,0.30563512,0.25581014,0.28183475,0.34310976,0.1998078,NaN,0.23446539,0.21591935,0.20343068,0.21033165,0.20563337,0.1996125,0.1865697,0.17233214,NaN,NaN,0.5286902,0.4516394,0.30715114,0.2638552,0.47842765,0.58399296,0.8124867,1.172982,1.2216372,1.390403,1.9384086,2.1988075,2.176587,NaN,2.4757156,NaN,NaN,NaN,2.1544347,5.6509833,5.5191507,5.536523,5.56542,5.4074917,8.465138,9.165793,9.4703865,10.58216,12.247019,7.9001946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.22342479,0.2048608,0.20370643,0.21561176,0.2164832,0.21403418,0.21798727,0.2141261,0.2082276,0.2044574,NaN,0.17542621,0.19382133,NaN,0.15545368,NaN,0.20280871,0.20272568,0.20898554,0.24005732,0.23891553,NaN,NaN,0.21876469,0.25246486,NaN,NaN,0.24759397,0.5481367,0.35581547,0.27752662,0.22817482,0.22585718,0.26716247,0.26694494,0.25851956,0.26908222,0.26327065,0.27967212,0.3367279,0.32826188,0.33375636,0.3415925,0.33295053,0.30717373,0.28429028,NaN,0.22590578,0.2196948,0.2853682,NaN,0.18479739,0.1920258,0.20053548,0.20150553,0.19694647,0.19103804,0.2179178,0.25120103,NaN,NaN,0.35873365,0.37417075,0.34708863,0.4598219,0.7121942,0.72586757,1.1970444,1.5508387,1.6397595,1.6306226,1.7288618,2.1487134,2.2810714,2.3531713,NaN,NaN,NaN,NaN,4.6415887,6.293071,6.955374,7.3197613,8.016748,8.747265,9.768679,10.153053,9.280587,10.360079,10.978006,11.301928,10.244687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.21806334,0.20290212,0.21810728,0.21384734,0.21934663,0.23553917,0.2343143,0.21721753,0.21421136,0.21545474,0.18710741,NaN,0.18411614,0.16645704,0.15848725,NaN,NaN,0.38467315,0.1819041,0.1798273,NaN,NaN,0.1922077,0.19568801,0.26010808,NaN,NaN,NaN,0.32494587,0.43430546,0.37402496,0.5385594,0.23501934,0.27343267,0.24600057,0.26821864,0.31819412,0.26279923,0.30099303,0.30846706,0.29637805,0.277517,0.32948092,0.3209384,0.28371227,0.29628393,0.24614662,0.2473348,0.22455415,0.19688192,0.19218059,0.19491644,0.20525014,0.20183054,0.20676906,0.21016224,0.20248213,0.19993241,0.22831276,NaN,0.20558533,0.2329217,0.32166982,0.298813,0.44542342,0.63560104,0.7903378,1.1906949,1.1118705,0.8623209,0.91827893,1.4109164,2.1058605,2.159475,2.4341726,2.8375785,2.1847374,NaN,NaN,NaN,NaN,6.4773602,6.8966017,7.0324087,7.180141,8.195365,9.673264,9.446565,10.301806,11.758114,10.728801,10.918959,9.702343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
